alert_id,opportunity_id,change_type,severity,actionable,supplier_profile,match_score,match_band,title,buyer,country_or_scope,source,previous_value,current_value,status,reason,notice_url,source_health,observed_at
alert_159dd8f04cc29e07_construction,canadabuys:ws5765633306-doc5765833610,CLASSIFICATION_CHANGED,MEDIUM,yes,construction,75,GOOD,EE517-261427 - RFP – Reconstruction of the fishermen’s wharf at Cap-aux-meules in the Magdalen Islands,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,UNSPSC:72141200,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://portal.us.bn.cloud.ariba.com/dashboard/public/appext/comsapsbncdiscoveryui#/RfxEvent/preview/1110018298?anId=ANONYMOUS,HEALTHY,
alert_159dd8f04cc29e07_infrastructure,canadabuys:ws5765633306-doc5765833610,CLASSIFICATION_CHANGED,MEDIUM,yes,infrastructure,75,GOOD,EE517-261427 - RFP – Reconstruction of the fishermen’s wharf at Cap-aux-meules in the Magdalen Islands,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,UNSPSC:72141200,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://portal.us.bn.cloud.ariba.com/dashboard/public/appext/comsapsbncdiscoveryui#/RfxEvent/preview/1110018298?anId=ANONYMOUS,HEALTHY,
alert_16e02eaa9a73b3f7_professional-services,canadabuys:ws5665734815-doc5665759267,CLASSIFICATION_CHANGED,MEDIUM,yes,professional-services,75,GOOD,RFSA - Translation Services,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,UNSPSC:82110000,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://portal.us.bn.cloud.ariba.com/dashboard/public/appext/comsapsbncdiscoveryui#/RfxEvent/preview/1110011844?anId=ANONYMOUS,HEALTHY,
alert_17475a614b13a8df_manufacturer,canadabuys:ws5770870507-doc5783834211,CLASSIFICATION_CHANGED,MEDIUM,yes,manufacturer,75,GOOD,Wheeled Office Trailers 8’x20’,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,"UNSPSC:25101907,UNSPSC:25101939,UNSPSC:25181700",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://portal.us.bn.cloud.ariba.com/dashboard/public/appext/comsapsbncdiscoveryui#/RfxEvent/preview/1110018438?anId=ANONYMOUS,HEALTHY,
alert_174caecbba9054b1_energy,canadabuys:cb-6546-76189681,CLASSIFICATION_CHANGED,MEDIUM,yes,energy,75,GOOD,UPS Batteries - Millhaven Institution,Contracting and Material Services - Ontario,Canada,canadabuys,,"UNSPSC:26111700,UNSPSC:39111700",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_174caecbba9054b1_industrial-supplier,canadabuys:cb-6546-76189681,CLASSIFICATION_CHANGED,MEDIUM,yes,industrial-supplier,75,GOOD,UPS Batteries - Millhaven Institution,Contracting and Material Services - Ontario,Canada,canadabuys,,"UNSPSC:26111700,UNSPSC:39111700",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_174caecbba9054b1_manufacturer,canadabuys:cb-6546-76189681,CLASSIFICATION_CHANGED,MEDIUM,yes,manufacturer,75,GOOD,UPS Batteries - Millhaven Institution,Contracting and Material Services - Ontario,Canada,canadabuys,,"UNSPSC:26111700,UNSPSC:39111700",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_177a1783ffb2e49b_manufacturer,canadabuys:ws5491670965-doc5790622543,CLASSIFICATION_CHANGED,MEDIUM,yes,manufacturer,75,GOOD,E60MC240001-B1 – RFSA Refresh for Small Vessels - Indigenous Suppliers,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,"UNSPSC:25111500,UNSPSC:25111507,UNSPSC:25111511,UNSPSC:25111512,UNSPSC:25111530,UNSPSC:25111531,UNSPSC:25111534,UNSPSC:25111600,UNSPSC:25111601,UNSPSC:25111700,UNSPSC:25111714,UNSPSC:25111722,UNSPSC:25111723,UNSPSC:25111805",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://portal.us.bn.cloud.ariba.com/dashboard/public/appext/comsapsbncdiscoveryui#/RfxEvent/preview/1110018590?anId=ANONYMOUS,HEALTHY,
alert_17b13f0373e65452_construction,canadabuys:ws5769605672-doc5774832735,CLASSIFICATION_CHANGED,MEDIUM,yes,construction,75,GOOD,Blackburn - Roof Resurfacing,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,"UNSPSC:72000000,UNSPSC:72100000,UNSPSC:72152601",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_17b13f0373e65452_infrastructure,canadabuys:ws5769605672-doc5774832735,CLASSIFICATION_CHANGED,MEDIUM,yes,infrastructure,75,GOOD,Blackburn - Roof Resurfacing,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,"UNSPSC:72000000,UNSPSC:72100000,UNSPSC:72152601",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_17b349426e7dc5ea_manufacturer,canadabuys:ws5802418485-doc5802823203,CLASSIFICATION_CHANGED,MEDIUM,yes,manufacturer,75,GOOD,23136-270037 - RPAS-LiDAR System,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,UNSPSC:25132101,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://portal.us.bn.cloud.ariba.com/dashboard/public/appext/comsapsbncdiscoveryui#/RfxEvent/preview/1110019543?anId=ANONYMOUS,HEALTHY,
alert_18019c234ed6f3bd_professional-services,canadabuys:ws5806121754-doc5806196778,CLASSIFICATION_CHANGED,MEDIUM,yes,professional-services,75,GOOD,Maple Leaf Lapel Pins,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,UNSPSC:82121505,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_1803df262ba967b1_manufacturer,canadabuys:ws5792392722-doc5811101838,CLASSIFICATION_CHANGED,MEDIUM,yes,manufacturer,75,GOOD,5P457-250001-B - Aluminum 11-12m Boat with Enclosed Cabin and Trailer,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,UNSPSC:25111500,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://portal.us.bn.cloud.ariba.com/dashboard/public/appext/comsapsbncdiscoveryui#/RfxEvent/preview/1110020182?anId=ANONYMOUS,HEALTHY,
alert_18d0a717e952e087_engineering,canadabuys:cb-9-44665905,CLASSIFICATION_CHANGED,MEDIUM,yes,engineering,75,GOOD,Core Scanning,Government of the Northwest Territories (GNWT),Canada,canadabuys,,"UNSPSC:81151702,UNSPSC:81151703",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_18d0a717e952e087_infrastructure,canadabuys:cb-9-44665905,CLASSIFICATION_CHANGED,MEDIUM,yes,infrastructure,75,GOOD,Core Scanning,Government of the Northwest Territories (GNWT),Canada,canadabuys,,"UNSPSC:81151702,UNSPSC:81151703",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_192512c7c48e0fe0_construction,canadabuys:ws5183129518-doc5415898889,CLASSIFICATION_CHANGED,MEDIUM,yes,construction,75,GOOD,"EB218-260220 - SA for the Supply, Installation and Maintenance of Residential Water Treatment Systems Round Two",Department of Public Works and Government Services (PSPC),Canada,canadabuys,,"UNSPSC:22000000,UNSPSC:30000000,UNSPSC:47100000,UNSPSC:47101500,UNSPSC:47101600,UNSPSC:72101510,UNSPSC:72110000,UNSPSC:72151100,UNSPSC:83101506",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://discovery.ariba.com/rfx/23533400?extsite=MjM1MzM0MDBfQU4wMTQ4NDA1MDk5Mg==,HEALTHY,
alert_192512c7c48e0fe0_industrial-supplier,canadabuys:ws5183129518-doc5415898889,CLASSIFICATION_CHANGED,MEDIUM,yes,industrial-supplier,75,GOOD,"EB218-260220 - SA for the Supply, Installation and Maintenance of Residential Water Treatment Systems Round Two",Department of Public Works and Government Services (PSPC),Canada,canadabuys,,"UNSPSC:22000000,UNSPSC:30000000,UNSPSC:47100000,UNSPSC:47101500,UNSPSC:47101600,UNSPSC:72101510,UNSPSC:72110000,UNSPSC:72151100,UNSPSC:83101506",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://discovery.ariba.com/rfx/23533400?extsite=MjM1MzM0MDBfQU4wMTQ4NDA1MDk5Mg==,HEALTHY,
alert_192512c7c48e0fe0_infrastructure,canadabuys:ws5183129518-doc5415898889,CLASSIFICATION_CHANGED,MEDIUM,yes,infrastructure,75,GOOD,"EB218-260220 - SA for the Supply, Installation and Maintenance of Residential Water Treatment Systems Round Two",Department of Public Works and Government Services (PSPC),Canada,canadabuys,,"UNSPSC:22000000,UNSPSC:30000000,UNSPSC:47100000,UNSPSC:47101500,UNSPSC:47101600,UNSPSC:72101510,UNSPSC:72110000,UNSPSC:72151100,UNSPSC:83101506",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://discovery.ariba.com/rfx/23533400?extsite=MjM1MzM0MDBfQU4wMTQ4NDA1MDk5Mg==,HEALTHY,
alert_1946b9302c425db6_engineering,canadabuys:ws5027338222-doc5027498089,CLASSIFICATION_CHANGED,MEDIUM,yes,engineering,75,GOOD,EVC01-202004C - RFSA Small Vessel Recycling,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,"UNSPSC:78141701,UNSPSC:81101506",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://portal.us.bn.cloud.ariba.com/dashboard/public/appext/comsapsbncdiscoveryui#/RfxEvent/preview/22455570?anId=ANONYMOUS,HEALTHY,
alert_1946b9302c425db6_infrastructure,canadabuys:ws5027338222-doc5027498089,CLASSIFICATION_CHANGED,MEDIUM,yes,infrastructure,75,GOOD,EVC01-202004C - RFSA Small Vessel Recycling,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,"UNSPSC:78141701,UNSPSC:81101506",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://portal.us.bn.cloud.ariba.com/dashboard/public/appext/comsapsbncdiscoveryui#/RfxEvent/preview/22455570?anId=ANONYMOUS,HEALTHY,
alert_1946b9302c425db6_logistics,canadabuys:ws5027338222-doc5027498089,CLASSIFICATION_CHANGED,MEDIUM,yes,logistics,75,GOOD,EVC01-202004C - RFSA Small Vessel Recycling,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,"UNSPSC:78141701,UNSPSC:81101506",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://portal.us.bn.cloud.ariba.com/dashboard/public/appext/comsapsbncdiscoveryui#/RfxEvent/preview/22455570?anId=ANONYMOUS,HEALTHY,
alert_19f9dd2b43169274_engineering,canadabuys:cb-505-59443952,CLASSIFICATION_CHANGED,MEDIUM,yes,engineering,75,GOOD,K'alemi Dene School Planning and Design,Government of the Northwest Territories (GNWT),Canada,canadabuys,,UNSPSC:81101508,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_19f9dd2b43169274_infrastructure,canadabuys:cb-505-59443952,CLASSIFICATION_CHANGED,MEDIUM,yes,infrastructure,75,GOOD,K'alemi Dene School Planning and Design,Government of the Northwest Territories (GNWT),Canada,canadabuys,,UNSPSC:81101508,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_1a5a25e8739768af_professional-services,canadabuys:cb-621-72087923,CLASSIFICATION_CHANGED,MEDIUM,yes,professional-services,75,GOOD,Leading in Complex Systems – In-Person Training,Atlantic Canada Opportunities Agency (ACOA),Canada,canadabuys,,UNSPSC:80111501,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_1a88271693e6a1cc_healthcare,canadabuys:cb-561-1713658,CLASSIFICATION_CHANGED,MEDIUM,yes,healthcare,75,GOOD,Digital Medical Imaging Systems,Government of the Northwest Territories (GNWT),Canada,canadabuys,,"UNSPSC:42200000,UNSPSC:42201500,UNSPSC:42201800",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_1b8da25a1035fc7f_engineering,canadabuys:ws5769481981-doc5790398457,CLASSIFICATION_CHANGED,MEDIUM,yes,engineering,75,GOOD,"W7701-268113 Design, Development and Characterization of Electro‑Optical Systems",Department of Public Works and Government Services (PSPC),Canada,canadabuys,,UNSPSC:81141902,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://portal.us.bn.cloud.ariba.com/dashboard/public/appext/comsapsbncdiscoveryui#/RfxEvent/preview/1110020492?anId=ANONYMOUS,HEALTHY,
alert_1b8da25a1035fc7f_infrastructure,canadabuys:ws5769481981-doc5790398457,CLASSIFICATION_CHANGED,MEDIUM,yes,infrastructure,75,GOOD,"W7701-268113 Design, Development and Characterization of Electro‑Optical Systems",Department of Public Works and Government Services (PSPC),Canada,canadabuys,,UNSPSC:81141902,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://portal.us.bn.cloud.ariba.com/dashboard/public/appext/comsapsbncdiscoveryui#/RfxEvent/preview/1110020492?anId=ANONYMOUS,HEALTHY,
alert_1c58ed0bc5f5b21b_engineering,canadabuys:cb-816-86373076,CLASSIFICATION_CHANGED,MEDIUM,yes,engineering,75,GOOD,Geospatial data processing work,Department of Natural Resources (NRCan),Canada,canadabuys,,UNSPSC:81151600,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_1c58ed0bc5f5b21b_infrastructure,canadabuys:cb-816-86373076,CLASSIFICATION_CHANGED,MEDIUM,yes,infrastructure,75,GOOD,Geospatial data processing work,Department of Natural Resources (NRCan),Canada,canadabuys,,UNSPSC:81151600,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_1c7ec22591f64566_healthcare,canadabuys:cb-77-44841168,CLASSIFICATION_CHANGED,MEDIUM,yes,healthcare,75,GOOD,Medical Training Aids Mannequins,Department of National Defence (DND),Canada,canadabuys,,"UNSPSC:42300000,UNSPSC:42301500,UNSPSC:46161700,UNSPSC:56131500,UNSPSC:56131504",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_1d0d32a45ee10bcc_manufacturer,canadabuys:cb-780-52236816,CLASSIFICATION_CHANGED,MEDIUM,yes,manufacturer,75,GOOD,"Agricultural Tractor, Quebec Field Unit",Parks Canada Agency (PC),Canada,canadabuys,,UNSPSC:25101901,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_1d25cb8b913ae632_manufacturer,canadabuys:ws5806314999-doc5811036409,CLASSIFICATION_CHANGED,MEDIUM,yes,manufacturer,75,GOOD,EZ801-270623 – 6.4–7.5 metre enclosed cabin Rigid hull inflatable boat,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,UNSPSC:25111500,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_1d525d8b4dc40c5c_engineering,canadabuys:cb-940-9705984,CLASSIFICATION_CHANGED,MEDIUM,yes,engineering,75,GOOD,Request for Proposal (RFP) for a Comprehensive and  Scalable Applicant Tracking System (ATS) to Enhance  Recruitment Efficiency and Candidate Experience,Department of Employment and Social Development (ESDC),Canada,canadabuys,,UNSPSC:81112200,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_1d525d8b4dc40c5c_infrastructure,canadabuys:cb-940-9705984,CLASSIFICATION_CHANGED,MEDIUM,yes,infrastructure,75,GOOD,Request for Proposal (RFP) for a Comprehensive and  Scalable Applicant Tracking System (ATS) to Enhance  Recruitment Efficiency and Candidate Experience,Department of Employment and Social Development (ESDC),Canada,canadabuys,,UNSPSC:81112200,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_1d890863f6e8ee87_construction,canadabuys:ws5760612069-doc5811165147,CLASSIFICATION_CHANGED,MEDIUM,yes,construction,75,GOOD,EJ196-261611 - Maintenance Services for Perimeter Security - Parliament Hill,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,"UNSPSC:30121717,UNSPSC:30172000,UNSPSC:46151505",OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://portal.us.bn.cloud.ariba.com/dashboard/public/appext/comsapsbncdiscoveryui#/RfxEvent/preview/1110021120?anId=ANONYMOUS,HEALTHY,
alert_1d97a90eb17e6ea5_engineering,canadabuys:ws5790643681-doc5798951578,CLASSIFICATION_CHANGED,MEDIUM,yes,engineering,75,GOOD,RFI for Buy Canadian Products Platform (BCPP) for PSPC,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,UNSPSC:81162000,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://portal.us.bn.cloud.ariba.com/dashboard/public/appext/comsapsbncdiscoveryui#/RfxEvent/preview/1110019228?anId=ANONYMOUS,HEALTHY,
alert_1d97a90eb17e6ea5_infrastructure,canadabuys:ws5790643681-doc5798951578,CLASSIFICATION_CHANGED,MEDIUM,yes,infrastructure,75,GOOD,RFI for Buy Canadian Products Platform (BCPP) for PSPC,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,UNSPSC:81162000,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://portal.us.bn.cloud.ariba.com/dashboard/public/appext/comsapsbncdiscoveryui#/RfxEvent/preview/1110019228?anId=ANONYMOUS,HEALTHY,
alert_1db5152dad8006fe_professional-services,canadabuys:cb-40-44500461,CLASSIFICATION_CHANGED,MEDIUM,yes,professional-services,75,GOOD,One (1) Project Leader/ Executive,Department of National Defence (DND),Canada,canadabuys,,UNSPSC:80101600,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_1e96c6bff2c649be_energy,canadabuys:ws5820528045-doc5825278031,CLASSIFICATION_CHANGED,MEDIUM,yes,energy,75,GOOD,T2012-260014 MV Fundy Rose Main Engines Water Jacket Electric Pre-Heaters,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,UNSPSC:26101700,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://portal.us.bn.cloud.ariba.com/dashboard/public/appext/comsapsbncdiscoveryui#/RfxEvent/preview/1110021094?anId=ANONYMOUS,HEALTHY,
alert_1e96c6bff2c649be_industrial-supplier,canadabuys:ws5820528045-doc5825278031,CLASSIFICATION_CHANGED,MEDIUM,yes,industrial-supplier,75,GOOD,T2012-260014 MV Fundy Rose Main Engines Water Jacket Electric Pre-Heaters,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,UNSPSC:26101700,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://portal.us.bn.cloud.ariba.com/dashboard/public/appext/comsapsbncdiscoveryui#/RfxEvent/preview/1110021094?anId=ANONYMOUS,HEALTHY,
alert_1e96c6bff2c649be_manufacturer,canadabuys:ws5820528045-doc5825278031,CLASSIFICATION_CHANGED,MEDIUM,yes,manufacturer,75,GOOD,T2012-260014 MV Fundy Rose Main Engines Water Jacket Electric Pre-Heaters,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,UNSPSC:26101700,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://portal.us.bn.cloud.ariba.com/dashboard/public/appext/comsapsbncdiscoveryui#/RfxEvent/preview/1110021094?anId=ANONYMOUS,HEALTHY,
alert_1ef472307db481ec_manufacturer,canadabuys:cb-162-84204794,CLASSIFICATION_CHANGED,MEDIUM,yes,manufacturer,75,GOOD,Siemens 25kA circuit breakers style plug-in units rated at 480/277V with connector and cord,Department of National Defence (DND),Canada,canadabuys,,UNSPSC:32130000,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_1f31acf004584481_professional-services,canadabuys:ws5534243802-doc5823087373,CLASSIFICATION_CHANGED,MEDIUM,yes,professional-services,75,GOOD,Solicitation of Offers U8210-256631 – CIPO ITM3,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,UNSPSC:80101507,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://portal.us.bn.cloud.ariba.com/dashboard/public/appext/comsapsbncdiscoveryui#/RfxEvent/preview/1110021099?anId=ANONYMOUS,HEALTHY,
alert_2026f55d2e1cab29_construction,canadabuys:cb-240-91751961,CLASSIFICATION_CHANGED,MEDIUM,yes,construction,75,GOOD,Perimeter Fence and Gates,Department of National Defence (DND),Canada,canadabuys,,UNSPSC:30121718,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
alert_207e982d9dda6e63_logistics,canadabuys:ws5681224062-doc5689119090,CLASSIFICATION_CHANGED,MEDIUM,yes,logistics,75,GOOD,F1782-26C065 – CCGS Franklin – Drydocking and Refit,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,UNSPSC:78182000,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://portal.us.bn.cloud.ariba.com/dashboard/public/appext/comsapsbncdiscoveryui#/RfxEvent/preview/1110015444?anId=ANONYMOUS,HEALTHY,
alert_21a9160454989db1_manufacturer,canadabuys:ws5459117544-doc5790507991,CLASSIFICATION_CHANGED,MEDIUM,yes,manufacturer,75,GOOD,F1782-25C202 - CCGS Charles & Goddard Portholes - WS5459117544,Department of Public Works and Government Services (PSPC),Canada,canadabuys,,UNSPSC:25111900,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://portal.us.bn.cloud.ariba.com/dashboard/public/appext/comsapsbncdiscoveryui#/RfxEvent/preview/1110018586?anId=ANONYMOUS,HEALTHY,
alert_21af3acf9aa2b821_professional-services,canadabuys:cb-6278-65400524,CLASSIFICATION_CHANGED,MEDIUM,yes,professional-services,75,GOOD,Supplier Pre-Qualification (RFSA) - Temporary Help Services for the National Capital Region (NCR),Department of Public Works and Government Services (PSPC),Canada,canadabuys,,UNSPSC:80111600,OPEN,CHANGE_CLASSIFICATION_CHANGED; MATCH_CLASSIFICATION_PRIMARY,https://canadabuys.canada.ca/en/tender-opportunities,HEALTHY,
